date,equity,cash,position_value,shares
2025-06-18,100000.0,100000.0,0.0,0
2025-06-19,100000.0,100000.0,0.0,0
2025-06-20,100000.0,100000.0,0.0,0
2025-06-23,100000.0,100000.0,0.0,0
2025-06-24,99735.41,12571.41,87164.0,200
2025-06-25,100887.41,12571.41,88316.0,200
2025-06-26,100153.41,12571.41,87582.0,200
2025-06-27,99473.41,12571.41,86902.0,200
2025-06-30,101013.41,12571.41,88442.0,200
2025-07-01,101231.41,12571.41,88660.0,200
2025-07-02,99995.41,12571.41,87424.0,200
2025-07-03,78205.41,12571.41,65634.0,200
2025-07-04,77913.83,77913.83,0.0,0
2025-07-07,77913.83,77913.83,0.0,0
2025-07-08,77913.83,77913.83,0.0,0
2025-07-09,77913.83,77913.83,0.0,0
2025-07-10,77913.83,77913.83,0.0,0
2025-07-11,77913.83,77913.83,0.0,0
2025-07-14,77913.83,77913.83,0.0,0
2025-07-15,77913.83,77913.83,0.0,0
2025-07-16,77913.83,77913.83,0.0,0
2025-07-17,77913.83,77913.83,0.0,0
2025-07-18,77913.83,77913.83,0.0,0
2025-07-21,77913.83,77913.83,0.0,0
2025-07-22,77913.83,77913.83,0.0,0
2025-07-23,77913.83,77913.83,0.0,0
2025-07-24,77913.83,77913.83,0.0,0
2025-07-25,77913.83,77913.83,0.0,0
2025-07-28,77913.83,77913.83,0.0,0
2025-07-29,77913.83,77913.83,0.0,0
2025-07-30,77913.83,77913.83,0.0,0
2025-07-31,77913.83,77913.83,0.0,0
2025-08-01,77913.83,77913.83,0.0,0
2025-08-04,77913.83,77913.83,0.0,0
2025-08-05,77913.83,77913.83,0.0,0
2025-08-06,77913.83,77913.83,0.0,0
2025-08-07,77913.83,77913.83,0.0,0
2025-08-08,77913.83,77913.83,0.0,0
2025-08-11,77913.83,77913.83,0.0,0
2025-08-12,77913.83,77913.83,0.0,0
2025-08-13,77913.83,77913.83,0.0,0
2025-08-14,77913.83,77913.83,0.0,0
2025-08-15,77913.83,77913.83,0.0,0
2025-08-18,77913.83,77913.83,0.0,0
2025-08-19,77913.83,77913.83,0.0,0
2025-08-20,77913.83,77913.83,0.0,0
2025-08-21,77913.83,77913.83,0.0,0
2025-08-22,82408.57,5728.57,76680.0,200
2025-08-25,81744.57,5728.57,76016.0,200
2025-08-26,82328.57,5728.57,76600.0,200
2025-08-27,80428.57,5728.57,74700.0,200
2025-08-28,85114.57,5728.57,79386.0,200
2025-08-29,80228.57,5728.57,74500.0,200
2025-09-01,81296.57,5728.57,75568.0,200
2025-09-02,81430.57,5728.57,75702.0,200
2025-09-03,80414.57,5728.57,74686.0,200
2025-09-04,75918.57,5728.57,70190.0,200
2025-09-05,75858.91,75858.91,0.0,0
2025-09-08,75858.91,75858.91,0.0,0
2025-09-09,75858.91,75858.91,0.0,0
2025-09-10,75858.91,75858.91,0.0,0
2025-09-11,75858.91,75858.91,0.0,0
2025-09-12,75858.91,75858.91,0.0,0
2025-09-15,75858.91,75858.91,0.0,0
2025-09-16,75858.91,75858.91,0.0,0
2025-09-17,75858.91,75858.91,0.0,0
2025-09-18,75858.91,75858.91,0.0,0
2025-09-19,75858.91,75858.91,0.0,0
2025-09-22,75858.91,75858.91,0.0,0
2025-09-23,75858.91,75858.91,0.0,0
2025-09-24,75858.91,75858.91,0.0,0
2025-09-25,74274.48,28909.48,45365.0,100
2025-09-26,74189.48,28909.48,45280.0,100
