date,equity,cash,position_value,shares
2025-06-18,100000.0,100000.0,0.0,0
2025-06-19,100000.0,100000.0,0.0,0
2025-06-20,100000.0,100000.0,0.0,0
2025-06-23,100000.0,100000.0,0.0,0
2025-06-24,100000.0,100000.0,0.0,0
2025-06-25,100000.0,100000.0,0.0,0
2025-06-26,100000.0,100000.0,0.0,0
2025-06-27,100000.0,100000.0,0.0,0
2025-06-30,100000.0,100000.0,0.0,0
2025-07-01,100000.0,100000.0,0.0,0
2025-07-02,100000.0,100000.0,0.0,0
2025-07-03,100000.0,100000.0,0.0,0
2025-07-04,100000.0,100000.0,0.0,0
2025-07-07,100000.0,100000.0,0.0,0
2025-07-08,100000.0,100000.0,0.0,0
2025-07-09,100000.0,100000.0,0.0,0
2025-07-10,100000.0,100000.0,0.0,0
2025-07-11,100000.0,100000.0,0.0,0
2025-07-14,100000.0,100000.0,0.0,0
2025-07-15,100000.0,100000.0,0.0,0
2025-07-16,100000.0,100000.0,0.0,0
2025-07-17,100000.0,100000.0,0.0,0
2025-07-18,100000.0,100000.0,0.0,0
2025-07-21,100000.0,100000.0,0.0,0
2025-07-22,100000.0,100000.0,0.0,0
2025-07-23,100000.0,100000.0,0.0,0
2025-07-24,100000.0,100000.0,0.0,0
2025-07-25,100000.0,100000.0,0.0,0
2025-07-28,100000.0,100000.0,0.0,0
2025-07-29,100000.0,100000.0,0.0,0
2025-07-30,100000.0,100000.0,0.0,0
2025-07-31,100000.0,100000.0,0.0,0
2025-08-01,100000.0,100000.0,0.0,0
2025-08-04,100000.0,100000.0,0.0,0
2025-08-05,100000.0,100000.0,0.0,0
2025-08-06,100000.0,100000.0,0.0,0
2025-08-07,100000.0,100000.0,0.0,0
2025-08-08,100000.0,100000.0,0.0,0
2025-08-11,100000.0,100000.0,0.0,0
2025-08-12,100000.0,100000.0,0.0,0
2025-08-13,100000.0,100000.0,0.0,0
2025-08-14,100000.0,100000.0,0.0,0
2025-08-15,100000.0,100000.0,0.0,0
2025-08-18,100000.0,100000.0,0.0,0
2025-08-19,100000.0,100000.0,0.0,0
2025-08-20,100000.0,100000.0,0.0,0
2025-08-21,100000.0,100000.0,0.0,0
2025-08-22,100000.0,100000.0,0.0,0
2025-08-25,97132.4,21116.4,76016.0,200
2025-08-26,97716.4,21116.4,76600.0,200
2025-08-27,95816.4,21116.4,74700.0,200
2025-08-28,100502.4,21116.4,79386.0,200
2025-08-29,95616.4,21116.4,74500.0,200
2025-09-01,96684.4,21116.4,75568.0,200
2025-09-02,96818.4,21116.4,75702.0,200
2025-09-03,95802.4,21116.4,74686.0,200
2025-09-04,91306.4,21116.4,70190.0,200
2025-09-05,91246.74,91246.74,0.0,0
2025-09-08,91246.74,91246.74,0.0,0
2025-09-09,91246.74,91246.74,0.0,0
2025-09-10,91246.74,91246.74,0.0,0
2025-09-11,91246.74,91246.74,0.0,0
2025-09-12,91246.74,91246.74,0.0,0
2025-09-15,91246.74,91246.74,0.0,0
2025-09-16,91246.74,91246.74,0.0,0
2025-09-17,91246.74,91246.74,0.0,0
2025-09-18,91246.74,91246.74,0.0,0
2025-09-19,91246.74,91246.74,0.0,0
2025-09-22,91246.74,91246.74,0.0,0
2025-09-23,91246.74,91246.74,0.0,0
2025-09-24,91246.74,91246.74,0.0,0
2025-09-25,89662.31,44297.31,45365.0,100
2025-09-26,89577.31,44297.31,45280.0,100
